ID,Sales
T1188443,39340.94882297599
T1188914,39021.50532088548
T1189193,36057.45001994686
T1189778,39264.92143016759
T1190153,29436.005326091774
T1190279,39165.842742378314
T1190659,39769.32923979231
T1191119,48467.37864774173
T1191275,40935.27536092177
T1191916,46241.4638583473
T1192350,41667.98078198452
T1192412,41018.69605301518
T1192726,40793.86332028365
T1193312,47149.22635893239
T1193529,42788.079423291914
T1193905,36864.33276954262
T1194346,36307.39079318826
T1194875,34228.950367207275
T1194936,34834.79075625318
T1195499,36602.166142492184
T1195837,44458.756175292445
T1196103,53060.6270325098
T1196691,47448.35469979737
T1196754,42018.82925906194
T1197366,39736.84127924896
T1197763,47843.26663422841
T1198048,37691.251668963436
T1198316,36125.839205713935
T1198666,38134.48246083593
T1199043,39236.270953317886
T1199554,35990.02798474524
T1199859,38552.78211164703
T1200094,46884.41138227013
T1200485,38960.06830010929
T1200776,43520.725126268015
T1201480,51240.997531283974
T1201826,47131.93577410561
T1202144,44272.58973723288
T1202378,38331.96813743121
T1202727,40478.1567378503
T1203206,39350.361569298875
T1203499,49006.40724026432
T1203779,40952.03295808712
T1204331,41323.3438938536
T1204655,35704.84942758989
T1204889,35764.88194009022
T1205261,34683.24218334756
T1205526,36187.92984121178
T1206215,40240.662474736586
T1206292,49791.42412785211
T1206743,48065.28387704042
T1207315,42167.81155193766
T1207648,40527.10686981998
T1208042,40860.280600301005
T1208284,41444.11502610155
T1208637,39406.554674671104
T1208976,43103.486627297105
T1209272,44500.8042643016
T1209864,41339.91658608906
T1210225,38229.9497794115
T1210560,40311.78989346699
T1188444,42374.78921895406
T1188885,40861.02553538646
T1189088,35110.431113977626
T1189716,36280.20239192144
T1190094,26466.96542922356
T1190481,40250.71668336426
T1190741,41680.89340820994
T1190955,48058.466637023026
T1191620,56088.89200791521
T1191825,35159.890305289984
T1192171,45928.668173323334
T1192510,43050.32101476357
T1192788,44181.258351762284
T1193297,42223.071968338656
T1193563,55885.564121946256
T1193978,31874.13544286764
T1194331,35557.794058657484
T1194863,33886.75509191207
T1194995,33769.45446940231
T1195502,34809.20424227355
T1195782,38308.422706394034
T1196072,39733.856102162004
T1196461,51471.14512501248
T1196793,44328.08113628048
T1197338,42055.09817360696
T1197824,43813.27555049976
T1198100,50149.59584924905
T1198312,31698.323837682514
T1198659,39172.40740160355
T1199023,39175.891206064
T1199556,34472.0303404177
T1199856,35304.02243368704
T1200062,36756.419647537245
T1200480,34262.19488481271
T1200782,45266.68065139642
T1201470,49494.770233823
T1201830,56047.664657636975
T1202184,34809.918653964254
T1202371,42800.33118347181
T1202767,40895.59650994569
T1203215,41303.589693818976
T1203494,43240.85551347782
T1203784,58314.92346484049
T1204343,36903.789441965346
T1204636,38395.60031813032
T1204898,36406.593814434535
T1205271,35336.46404943641
T1205616,35067.784376916934
T1206165,37082.86722317907
T1206298,37765.46894617905
T1206713,52424.47917280468
T1207252,44113.129345723566
T1207631,43553.46653333344
T1207936,44559.60588977216
T1208406,44491.67993373045
T1208635,35880.42709387432
T1208955,40995.535811166985
T1209275,43002.116474971604
T1209848,38967.39733679392
T1210229,37942.211879721806
T1210559,38464.157593457625
T1188445,33226.30363087785
T1188878,33859.985739754244
T1189118,31285.356323128664
T1189741,27541.466737760602
T1190148,22725.817153703043
T1190216,35592.02672899734
T1190683,36757.51333961252
T1190998,41364.73990890923
T1191507,47788.1360928773
T1191966,24947.17399921386
T1192297,30524.037460729935
T1192686,29166.412379134486
T1192764,28271.04304574855
T1193441,28590.69512344338
T1193559,30678.87262120299
T1193958,35974.70337407466
T1194257,36722.40818519417
T1194796,37386.09835110068
T1195206,37738.11135819808
T1195531,45587.04708216703
T1195665,26793.888212271886
T1196345,34245.667851167505
T1196431,31893.247529546377
T1196822,29444.26750431774
T1197346,27517.271137352902
T1197772,30608.907358851255
T1198082,27135.431269514702
T1198303,37846.2511387307
T1198631,41727.429967248754
T1198947,45523.55914550768
T1199573,40539.15313387695
T1199855,42543.77728184005
T1200060,25110.611141134585
T1200477,23556.543271112478
T1200758,28181.389318719077
T1201335,30669.046182389266
T1201779,32685.923717810205
T1202181,28092.29408594242
T1202369,36013.0423102884
T1202730,35341.317767087414
T1203265,35668.43548447949
T1203489,36603.07187917494
T1203795,45100.90271149545
T1204269,25437.602711494827
T1204629,30499.45483117353
T1204908,28713.870929390676
T1205318,28755.399142151946
T1205621,25269.448441892495
T1206178,29488.625102274997
T1206287,30788.684045941372
T1206702,44098.30511403977
T1207259,38538.1272266047
T1207677,38686.277685389796
T1208001,36347.96296752991
T1208343,36120.61434854966
T1208632,25636.328481687255
T1208953,33705.070806654134
T1209279,34770.6649977001
T1209832,32612.587716977974
T1210230,29712.249158199756
T1210558,29387.152158096786
T1188446,28036.445433275163
T1188879,28100.358450647185
T1189290,24884.688167079355
T1189500,22387.65909282107
T1190104,16033.025899967495
T1190352,28276.532515489955
T1190702,28332.52738036537
T1191189,30875.858671550035
T1191448,33902.9056728808
T1191641,20017.834345185383
T1192176,24907.313770545035
T1192610,23765.40560223911
T1192792,24019.735337411388
T1193395,22737.41263192979
T1193545,24098.889350026333
T1193851,27611.531409725263
T1194244,28836.51908068195
T1194785,28777.868176740274
T1195267,28969.657944710627
T1195630,33049.95935806544
T1195906,23192.480984156184
T1196221,27672.88114926529
T1196378,26327.10202389049
T1196825,24456.838487596433
T1197347,23067.00159795061
T1197514,24175.03169597309
T1198068,22418.79867977768
T1198354,27999.32415488137
T1198599,31440.26522933204
T1198930,34390.113975051994
T1199572,28340.480817726704
T1199850,29187.957015055308
T1200032,20025.224893311264
T1200493,21382.656381988316
T1200789,22845.885775109025
T1201343,24092.00530858499
T1201786,26047.64930831666
T1202206,21657.354913169078
T1202360,27349.807620175336
T1202745,27020.077006690743
T1203303,25854.327155056635
T1203444,28242.00414469015
T1203801,25591.764475453176
T1204246,18430.871163725227
T1204613,24166.633315761035
T1204777,22098.096209493688
T1205290,23532.246544705788
T1205624,23913.2402313374
T1206204,23756.24255026419
T1206384,23372.59485861721
T1206725,26843.98811640718
T1207237,27521.490264072534
T1207623,28034.58295320159
T1208000,28388.644540785106
T1208195,27408.707171962582
T1208627,21673.48408511538
T1208949,26543.497848163282
T1209289,25557.010643210484
T1209827,25459.16567351446
T1210239,24823.08343779774
T1210555,23726.31312633932
T1188447,61318.71992370296
T1188909,64734.43449080093
T1189267,53060.79400128545
T1189440,50885.916489193274
T1190076,37960.90719721218
T1190421,45673.550007666054
T1190591,45076.45332028246
T1191062,62251.90381965647
T1191601,66329.26404181526
T1191689,62887.39677610604
T1192352,64095.44439968179
T1192682,72039.04504152875
T1192737,52765.51675170128
T1193420,51747.519658622565
T1193577,55526.87747286288
T1193882,47072.57569745075
T1194288,48567.492981387244
T1194826,49561.52917713383
T1195144,50038.71197207158
T1195528,60258.49431444655
T1195879,64622.41036613137
T1196258,69542.92019934011
T1196437,68396.94062438916
T1197038,68607.94240634161
T1197339,49267.047589951806
T1197544,53856.869428432095
T1198099,50267.06282938384
T1198294,48301.029102251676
T1198628,55968.26610951447
T1198929,60597.6055972441
T1199570,58138.67561823784
T1199849,70733.75047581749
T1200022,77718.85414216506
T1200508,69278.06364398621
T1200821,78488.6199261033
T1201348,98771.33834929914
T1201794,71860.72101198492
T1202193,65058.62375898664
T1202365,57103.22077262245
T1202749,56953.70485593341
T1203292,56215.80567242511
T1203441,59609.49218912131
T1203841,76347.71812817376
T1204297,79112.62974571255
T1204606,73125.7520746688
T1204796,72217.7114160498
T1205154,83327.79409569081
T1205551,60428.28763838322
T1206191,63702.80884885278
T1206370,67909.1648101792
T1206812,67770.14231219554
T1207287,61606.084234277776
T1207608,58605.40630489648
T1207945,56266.91486937756
T1208162,68755.0514837641
T1208642,70298.0297947819
T1208947,78401.62008655944
T1209292,82230.54746202001
T1209830,73159.9396915317
T1210240,63033.25339475854
T1210554,63777.06998113878
T1188448,62263.631360293875
T1188902,69305.32011763254
T1189313,69601.05054021633
T1189601,64918.05168711934
T1190133,47536.2929944252
T1190188,64190.99356496811
T1190771,51978.44011298519
T1191223,68560.95087911528
T1191602,68353.42162586616
T1191778,63562.29039872443
T1192096,62287.486986994845
T1192701,73178.4550457047
T1192762,51987.63059242147
T1193424,54802.272564241495
T1193504,59572.8259545686
T1193868,51308.79826900407
T1194272,52370.15478933874
T1194812,53102.345739327095
T1195191,54831.062815910336
T1195500,67663.27473700799
T1195970,67619.24770763674
T1196138,71724.05681789188
T1196405,70535.71231251195
T1197065,73825.99061502168
T1197393,51674.28449533425
T1197487,58159.377215614055
T1198058,56009.63309303925
T1198343,51305.05789211179
T1198620,59273.969373328895
T1199218,62833.95939229267
T1199569,61443.20022897671
T1199847,72177.71058487699
T1200059,73402.04675644259
T1200504,64430.157941419886
T1200825,68905.79189554116
T1201352,89881.64423380868
T1201793,63348.933793744225
T1201859,60928.19482593926
T1202362,53956.99641434828
T1202602,53290.01845156119
T1203262,53340.17195055137
T1203445,56367.94441404978
T1203880,64672.10675153214
T1204280,77932.27985560829
T1204596,71787.65747824883
T1204771,69531.61199927614
T1205166,70137.07414992267
T1205593,85783.15440443139
T1206180,60617.74292379449
T1206405,69901.49573551727
T1206828,66039.55130383155
T1207293,57158.6761285511
T1207649,56627.04791343878
T1208049,58476.9572268091
T1208074,58901.55906223736
T1208656,64378.672339814984
T1208944,73649.64043808468
T1209158,79023.18925781849
T1209845,72426.89854610716
T1210233,67429.43011518766
T1210552,61333.01438255441
T1188449,40474.28618733931
T1188895,39956.64350010708
T1189216,36922.22311760271
T1189625,39870.51975578187
T1190121,29500.580245635072
T1190237,40444.399355544876
T1190887,41289.95879205985
T1190933,50895.60797885006
T1191545,40500.87078900544
T1191983,46641.29778632404
T1192123,41809.87607893624
T1192402,41889.48352767996
T1192749,41941.212140265314
T1193430,47981.82122810838
T1193463,44404.96651686342
T1194141,37883.37514796587
T1194278,37220.3284194853
T1194898,36289.97615844079
T1195179,36779.0687774007
T1195581,37965.084000974384
T1195670,43940.46238171873
T1196347,52445.86373393289
T1196426,46769.27412028213
T1197056,42263.49654113119
T1197372,39843.02419178905
T1197643,46558.122660830086
T1198037,39204.32209985806
T1198543,37060.74012740942
T1198617,39642.13960626303
T1199227,40229.76903505865
T1199567,37646.27706506879
T1199860,40024.97558667449
T1200052,47115.365255352765
T1200497,39206.11218103237
T1200833,43460.60355390777
T1201332,53004.46676288912
T1201804,47943.57043333285
T1201847,46911.52965106556
T1202358,39894.95817301454
T1202608,41475.98690107842
T1203266,40912.185742617876
T1203435,51083.22106622934
T1203884,43135.521871871184
T1204296,44231.6533998733
T1204740,37528.38777595954
T1204776,35882.48113825474
T1205273,35745.184112020615
T1205505,37762.279202355916
T1206156,41457.42202573479
T1206360,51068.69991276115
T1206806,50084.79368894123
T1207302,43258.51588322374
T1207386,42283.58800071252
T1208026,42911.86832445799
T1208168,42559.8903074427
T1208649,41538.663526127275
T1208940,44493.96540486283
T1209154,45680.47189697564
T1209843,42447.19627311948
T1210210,39822.85235682835
T1210550,40979.468852341786
T1188450,34268.438293234845
T1189019,34816.55517831234
T1189259,32273.82479741102
T1189527,31069.599996878056
T1190164,23504.335562362496
T1190442,33770.54890027141
T1190639,34035.210738514455
T1190904,38886.31920995554
T1191587,46398.735557752465
T1191885,29155.42378675978
T1192026,32391.253294397193
T1192439,30130.24013298577
T1192825,29519.021668594105
T1193148,30658.79912521333
T1193483,33103.952248522866
T1194152,37213.10923665601
T1194294,36472.76260092324
T1194903,36198.073367724115
T1194951,36121.99227801311
T1195515,44602.11373045884
T1195809,32277.093165949143
T1196319,37354.2271988939
T1196447,34105.234627264756
T1197010,30871.216579040938
T1197273,29054.977409300627
T1197625,32638.330747048072
T1198160,30670.616270013248
T1198536,38438.03581095851
T1198626,41874.26047563933
T1199179,45284.502656856625
T1199566,38650.330883998904
T1199878,41152.36026991558
T1200050,28896.20410661293
T1200496,25753.47314902588
T1200839,27127.43144958171
T1201469,30895.253552231552
T1201810,34020.12590395674
T1201907,31222.042854732517
T1202357,36286.30226456638
T1202577,32479.37748273868
T1203275,33720.16005414024
T1203429,34748.97481721972
T1203890,44464.96776986289
T1204259,31606.80617150385
T1204688,32063.75506347776
T1204791,30242.146555502408
T1205196,29593.823470037914
T1205670,26389.845332821267
T1206203,31002.621267667997
T1206311,35348.39261188869
T1206800,44337.67529932293
T1207310,36585.74875036011
T1207370,34610.16534684383
T1207990,34586.296890801554
T1208198,37330.9047893585
T1208647,30081.512350507946
T1208945,35976.71662647182
T1209197,38107.441756962275
T1209875,30693.73924503461
T1210201,32491.6630538556
T1210549,32603.59274730269
T1188451,45519.12086082508
T1189021,46043.553494280524
T1189240,44262.514145436544
T1189563,46285.29236242107
T1189849,33266.06267708984
T1190432,47684.82622161624
T1190747,49629.538690168505
T1190929,55344.995383210175
T1191613,65234.70333382496
T1191908,44589.227948089014
T1192129,43295.576673097836
T1192435,42195.82576260139
T1192800,40675.2479224111
T1193142,40677.99521002803
T1193593,47968.3143694028
T1194169,50468.12692842193
T1194258,51082.81209053252
T1194561,50357.33284221754
T1195031,50941.017598186685
T1195592,61188.92187589634
T1195745,47136.86549547444
T1196335,50443.033290138934
T1196393,45964.69471432595
T1197001,41152.57414737313
T1197254,39869.072654376534
T1197664,43303.48022185486
T1198129,45766.932194065004
T1198552,50697.3321600613
T1198605,57354.67278722096
T1199194,62430.666584390296
T1199565,53923.41920802552
T1199879,55048.127537078
T1200043,38609.989804847704
T1200599,40124.2169373071
T1200794,39463.76167165349
T1201317,40954.74638642316
T1201777,43828.002296063605
T1201878,44110.245025483564
T1202388,49004.71989924413
T1202589,47633.05209968466
T1203199,46323.5965255897
T1203448,50472.176817319196
T1203904,61957.05974806812
T1204396,44889.77609652741
T1204715,43391.357282617166
T1204778,39292.78921299629
T1205378,40282.43062564145
T1205543,40484.24183258686
T1206210,41398.66909971389
T1206341,49637.99144758103
T1206802,59004.002488383674
T1207276,49195.17495021006
T1207392,48912.932114010095
T1208010,51496.9055169289
T1208078,52050.398660242376
T1208603,45752.63645914251
T1208965,49896.51778494366
T1209209,51329.26854623745
T1209783,48527.39050971382
T1210182,45323.16012172237
T1210371,45452.284057894285
T1188452,21625.406314886095
T1189005,21411.566046001713
T1189251,18836.769446739414
T1189579,20017.078401396684
T1189887,12196.265532146943
T1190456,22656.310684868342
T1190601,21767.598638368265
T1191161,24746.02265685096
T1191525,25403.52443450717
T1191858,26800.60661243753
T1192068,16974.45332022036
T1192481,19854.947415830025
T1192757,18300.471287160206
T1193206,17035.70144018954
T1193564,19591.22054229905
T1194043,17129.24467367634
T1194335,16310.15269285198
T1194606,24104.219202678494
T1194927,22801.61213542789
T1195560,24247.75127115375
T1195698,26855.39985964718
T1196113,29015.505625893988
T1196427,19210.783219402852
T1197028,20415.953539627157
T1197252,17930.198974636984
T1197577,18305.477271387754
T1198171,19814.85683358839
T1198473,18167.60870589718
T1198654,19187.863562606726
T1199234,30973.33433158703
T1199563,25768.00226029662
T1199901,25585.609386847053
T1200039,25497.43449513673
T1200596,21121.122491035167
T1200799,18839.880175788487
T1201322,23960.27149520065
T1201834,23232.572952882245
T1201887,18974.896900145835
T1202382,17981.356069070753
T1202654,15651.849055020686
T1203198,23928.714464071392
T1203460,23339.01398288064
T1203897,25364.580647479277
T1204383,26702.329938152
T1204699,29166.446493233936
T1204813,19415.296154487445
T1205352,22808.728126754755
T1205706,21949.647759447133
T1205863,20984.17100650122
T1206309,22549.29420390415
T1206778,22015.382298068584
T1207245,15333.135505411445
T1207421,25009.16361183542
T1207985,23213.03142228474
T1208368,23616.77235045196
T1208598,23501.566247590756
T1208972,26626.72591784196
T1209200,21256.59822506553
T1209665,20889.582456881733
T1210183,19630.90023153822
T1210349,19333.81630485168
T1188453,45042.378516627075
T1189043,45369.592001735815
T1189258,50095.44067479089
T1189526,50256.9035540715
T1189899,35110.152417135534
T1190519,47236.11619175577
T1190854,53444.99583032166
T1191075,39403.96206051402
T1191535,41928.04045887462
T1191942,36734.21722756673
T1192006,35638.07390349651
T1192406,36997.030506758456
T1192770,38516.70429246289
T1193235,45272.27800458474
T1193565,52024.06074365939
T1194014,44555.43176768872
T1194351,49052.252576241546
T1194590,58313.37685573347
T1195224,38487.92285263438
T1195551,41085.57155672927
T1195873,39990.35397558384
T1196062,43497.478991141295
T1196443,43517.4538730262
T1197018,41059.23497890193
T1197306,37534.79137251295
T1197588,48791.077872685
T1197866,50875.7651372477
T1198457,52081.62860778838
T1198663,57687.01509153251
T1199275,71560.61362824909
T1199562,36201.30873965372
T1199911,38246.626037834234
T1200116,34826.26823939272
T1200595,32718.56333141892
T1200807,36043.252278207074
T1201327,44563.915797615366
T1201815,55159.82301178178
T1201867,46460.02848668434
T1202376,44245.045109899715
T1202667,45270.70498730264
T1203122,48955.77592312712
T1203455,28873.06277075313
T1203874,41269.04839308512
T1204285,39734.72167919154
T1204599,37295.81300834329
T1204806,38154.57928525879
T1205206,36627.26913571467
T1205586,38365.8494125096
T1205870,46156.10708140254
T1206364,49119.9541657872
T1206788,47541.88571937299
T1207247,45707.38020166932
T1207411,41901.12973607698
T1207986,30394.64851465359
T1208348,35815.396169650536
T1208593,34701.65809339323
T1208970,39320.39640687484
T1209205,40797.60279260392
T1209756,37860.10460831087
T1210186,36598.07973543636
T1210347,45221.43870459161
T1188454,30409.244396501577
T1189035,29439.395065931523
T1189200,27524.194875333025
T1189539,24452.546568858095
T1189879,20418.452300463912
T1190433,32623.92009917042
T1190851,32385.810924765767
T1190987,42187.71100478546
T1191557,21098.63581712128
T1191650,35460.103600954244
T1192038,33854.255699315116
T1192642,32688.03401275173
T1192780,32685.284525932144
T1193156,38429.9031414086
T1193539,23847.967472104185
T1194090,26323.040271156387
T1194304,27961.33367375921
T1194576,26730.256099606
T1195172,26707.532944312312
T1195629,28341.471750001347
T1195901,23474.293822718428
T1196030,38071.07443964109
T1196687,36412.97658078626
T1197089,32952.878075102126
T1197302,31256.35696978621
T1197590,38046.49757107391
T1197841,23086.849764858245
T1198502,26418.600027410484
T1198638,29095.38591438627
T1199287,29965.40286459849
T1199560,28061.061415533044
T1199908,25376.57051341303
T1200188,35917.01175090402
T1200589,27742.50718549993
T1200810,33825.219005804276
T1201395,40470.17751190909
T1201756,25975.075188698538
T1201857,35122.39676014812
T1202351,31453.167027291318
T1202624,30719.65159673887
T1203129,30868.678122625384
T1203452,40377.49284446091
T1203848,25241.97490428436
T1204250,31339.859882085933
T1204630,26982.794284328134
T1204909,26779.70717527029
T1205221,27688.570163835557
T1205610,28579.720132765364
T1205933,25335.12810854051
T1206299,38124.002021786
T1206830,37230.44981746749
T1207267,33590.5964064627
T1207399,32020.70888422422
T1207993,32738.788357168163
T1208402,22525.739657389222
T1208589,25441.889684183017
T1208968,23884.2487272435
T1209185,26402.803574523463
T1209674,27814.303194769953
T1210189,25517.485376796743
T1210345,25123.67542339888
T1188455,68820.61362656519
T1189026,66456.04653148392
T1189212,59345.75418004695
T1189618,56530.704598602715
T1189814,41701.72719811562
T1190230,63150.33248609955
T1190777,68024.52979744585
T1190985,74373.58126243895
T1191517,71740.1282761532
T1191772,81735.76794136278
T1192094,56218.65699239543
T1192565,60411.35783036976
T1192812,59127.10921212496
T1193185,55276.14976725173
T1193614,61873.611567611224
T1194061,53704.26358612448
T1194318,57234.331242353896
T1194548,67194.43881068351
T1195160,67319.51028036453
T1195534,71138.54961597036
T1195843,80815.41004311015
T1196111,93619.79180843671
T1196647,64083.182032287805
T1197078,58524.80517057651
T1197465,57112.74580179573
T1197587,59671.15629017371
T1197960,59834.44793464844
T1198490,54659.98177826345
T1198595,65952.08177754948
T1199241,79593.77620193207
T1199559,76635.28886817228
T1199909,78241.79917809425
T1200184,79786.66655844236
T1200603,73718.29947704554
T1200803,65027.52443209291
T1201401,73924.56841881928
T1201680,70799.7036470023
T1201862,59580.954070440195
T1202325,56580.217904296245
T1202628,58657.396993425864
T1203133,66168.6112690778
T1203450,68806.12869317656
T1203852,75524.46095463405
T1204084,81124.65828371538
T1204570,87994.83246585612
T1204940,64835.988392880085
T1205222,65743.97904985827
T1205620,64266.579738789114
T1205916,65455.60822604329
T1206547,67283.43945367755
T1206841,69060.0297376303
T1207256,58462.36748864372
T1207406,67714.02779939986
T1207942,67181.88060796594
T1208277,68794.07984103037
T1208621,69090.32402917102
T1208966,80149.75537400231
T1209166,77052.97298359894
T1209678,70366.2237637978
T1210191,64744.02710992251
T1210344,62165.38305626708
T1188456,26726.458238885167
T1188972,26342.73017459871
T1189222,24300.684599370667
T1189633,24243.35763285147
T1190008,17681.280926778567
T1190262,27033.661061377075
T1190817,26620.441212552243
T1191214,31321.15366462314
T1191461,24177.37785666846
T1191797,29862.346946398276
T1192149,27291.13008694458
T1192608,27486.303059557245
T1192797,26786.129163336627
T1193152,29966.7003316442
T1193588,24665.42691608317
T1194056,25114.570499761325
T1194202,23829.807197830338
T1194597,22987.94970075469
T1195185,22951.591950079608
T1195547,23915.48221994104
T1195855,26310.647040518557
T1196080,34629.394110844165
T1196673,31368.573090228598
T1197080,28470.459772248276
T1197431,25961.891468108282
T1197677,30525.286309867584
T1197987,20575.05443934513
T1198508,23495.786684922783
T1198591,24681.462819176326
T1199251,25812.947961231614
T1199558,23614.601341768113
T1199896,22158.42364293417
T1200182,30621.4703411747
T1200617,23847.84070468433
T1200816,27809.81523309135
T1201409,31946.26462443044
T1201697,26421.57502497742
T1201903,29806.30600128095
T1202327,24350.46686247868
T1202634,24846.04171762608
T1203089,24501.337518894627
T1203506,30678.97533257161
T1203855,24562.833183029365
T1204067,28291.76241424903
T1204667,24068.454241933992
T1204881,23711.831288166613
T1205310,23963.612455854618
T1205845,24905.224346874184
T1205951,23874.66991684768
T1206457,33277.59873073156
T1206815,30889.190140654613
T1207263,26616.528399921368
T1207343,26317.2998535244
T1207946,25962.82717211624
T1208250,22099.1876045046
T1208618,24230.774861012913
T1208962,25958.459581752813
T1209174,27493.609355160625
T1209685,25513.75203948683
T1210194,23964.662906791258
T1210342,24935.4246028898
T1188428,36944.253861793426
T1188964,37100.81892538538
T1189302,33713.965200601844
T1189587,33292.24617073389
T1189989,25366.877911807136
T1190185,37232.5086622879
T1190767,38026.02339015836
T1191240,47258.522729591496
T1191567,31600.232436334707
T1191741,40524.04740935941
T1192050,38097.43747883225
T1192562,38946.533150253475
T1192729,39030.941048903966
T1193245,45320.89391594043
T1193473,34968.453811487256
T1194011,32575.51848469229
T1194206,32986.09062002338
T1194626,32204.595582283964
T1195110,32551.6862311743
T1195526,34052.03423203228
T1195988,34530.73417437225
T1196015,45940.82059584604
T1196660,42367.80542120978
T1197072,38335.124051618666
T1197464,37172.24993827119
T1197496,43856.941325702006
T1197891,33042.67536153789
T1198556,32618.285505511823
T1198582,34957.816789540695
T1199092,36694.62488565075
T1199453,33464.88448900681
T1199893,32846.44866565778
T1200176,40995.30872724072
T1200615,33984.16269894191
T1200829,37777.75999972723
T1201414,46615.14670698666
T1201644,36868.24483811103
T1201892,40868.04059318501
T1202315,35221.468111474736
T1202891,35787.52345795422
T1203092,34858.041377092464
T1203561,44209.195435432404
T1203866,33693.906858848095
T1204138,37738.343433578186
T1204744,31855.798936646
T1204832,31127.350237410054
T1205160,31381.25014005151
T1205678,32691.150699787453
T1205946,32677.92966244751
T1206555,43694.96827543372
T1206771,42061.50284647098
T1207238,37296.08753167068
T1207335,36187.55059648819
T1208041,36556.31022855275
T1208373,31219.967857854157
T1208616,32704.302181797113
T1208958,32431.167470192493
T1209181,36466.80420264039
T1209664,33991.552567703955
T1210204,33039.642531141064
T1210339,32758.522238189846
T1188427,65486.73606985093
T1188979,64987.480902419804
T1189311,54135.619744376876
T1189599,51917.22790627591
T1190026,42509.79930270185
T1190211,59163.12150089524
T1190798,59642.05095837828
T1191153,67007.51555996877
T1191578,66994.05400836177
T1191716,70590.5034331999
T1192036,47629.78473758416
T1192665,53393.54889762543
T1192735,51332.29978797865
T1193225,50252.53610700007
T1193518,58681.94710195412
T1194114,56178.68581303475
T1194188,51453.915245111006
T1194547,60898.09282555484
T1195133,62694.684560611575
T1195634,63142.35779957581
T1195674,60684.06346085342
T1196008,71845.96503692109
T1196679,48982.074996884134
T1196880,52929.49908248814
T1197440,48864.59030453111
T1197516,50388.850887470064
T1197918,53639.039469749194
T1198224,50586.04874953208
T1198583,55872.6027403271
T1199108,71059.49509504561
T1199534,59698.02302662378
T1199892,59418.57400971386
T1200172,59315.28420786951
T1200611,53665.524138279834
T1200832,44965.87199879386
T1201390,58529.237114299234
T1201662,58069.77076257689
T1201883,51704.149934643865
T1202343,45290.53232857373
T1202916,48145.763007728434
T1203098,44875.17091810426
T1203567,61628.74273275168
T1203869,64253.021151222085
T1204153,66200.55706850185
T1204680,59496.23180102116
T1204874,73859.41592951275
T1205217,49273.2131503545
T1205851,56573.772564140774
T1205913,53060.99660815892
T1206549,56176.38006560308
T1206730,54225.10460636524
T1207296,52697.93567000367
T1207354,48382.501183519984
T1207735,59382.41539638161
T1208291,60590.039032603934
T1208607,57415.85841189034
T1208857,65908.0475762752
T1209484,71140.2699443796
T1209634,56515.8563823361
T1210209,55025.361129366065
T1210337,53721.79227472968
T1188412,26193.98263344732
T1188995,25823.382181784873
T1189325,21744.011701279374
T1189581,22161.319129318454
T1190060,14596.529996241321
T1190288,26872.001556723062
T1190885,28336.940596338594
T1191053,31592.89428575164
T1191564,32706.471641635497
T1191714,32944.53518431756
T1192322,17805.67123422859
T1192539,24162.430731782515
T1192721,22385.713383921255
T1193118,20585.584679699834
T1193519,24052.925358759057
T1194105,17008.24402106532
T1194226,28531.782544127713
T1194569,29612.631053955003
T1195259,30125.490902372116
T1195541,30668.551577498783
T1195777,37650.76731411538
T1196073,19482.992488598986
T1196635,25202.189853279255
T1196869,23314.19725316465
T1197399,21103.99278969458
T1197573,22552.13811839428
T1197951,24455.022977586723
T1198260,17745.972848854144
T1198649,31636.041796838155
T1199075,32296.935088993483
T1199394,28207.4174559452
T1199889,28466.24634259526
T1200221,31527.41250891451
T1200620,23386.01682326233
T1200753,22452.28112470419
T1201369,24216.467209437687
T1201737,23060.63699144018
T1201898,20738.75404026494
T1202340,17869.797521990648
T1202908,27132.958623048467
T1203137,27070.880318858315
T1203556,28286.595591866982
T1203691,24101.275260239745
T1204086,32453.499148596482
T1204408,17770.63204592549
T1204854,22926.707960453256
T1205433,21008.792370365634
T1205711,21995.27370241222
T1205886,21711.62129734871
T1206446,23974.969508845625
T1206708,21853.36696658339
T1207306,28513.863875790834
T1207322,27862.57033918357
T1207728,26916.796909613662
T1208335,26749.95258484903
T1208610,26857.821859592255
T1208787,21128.05961812413
T1209439,25883.18378807798
T1209640,22959.371013925578
T1210200,19091.55805816231
T1210336,21045.976112243723
T1188400,44278.14065995885
T1188987,44084.42261101733
T1189317,40229.283528969914
T1189458,43986.60273192425
T1190033,34614.13391333406
T1190363,46068.20624459524
T1190617,47177.35720261471
T1191144,56314.559807089696
T1191618,43696.121919491525
T1191781,51336.471831328075
T1192205,46723.28159708038
T1192600,46203.39955510367
T1192793,46315.188354211874
T1193094,53646.355093012055
T1193781,47121.54249063923
T1194150,40626.751591028624
T1194183,39926.42010364466
T1194724,38166.179380685506
T1195201,38752.184691708506
T1195538,41305.926314086064
T1195722,48566.66084660392
T1196093,57747.16945437572
T1196717,52151.53680051765
T1196902,45725.72077686157
T1197319,42377.46057380115
T1197563,51474.983728750434
T1197867,42293.96104867899
T1198217,39320.95408304184
T1198608,41458.954463487666
T1199077,42760.0189663936
T1199342,40967.499642494215
T1199886,43848.8862703863
T1200217,54230.68286117608
T1200583,43355.83951863701
T1200761,47858.76951301949
T1201375,57395.01661588831
T1201747,51247.94427082312
T1201891,49789.605452597934
T1202336,43466.200742296416
T1202890,45898.71019689614
